[2025-06-27 12:57:45]  KeyloggerHunterAI initialized.
[2025-06-27 12:58:07]  Suspicious process detected: taskhostw.exe (C:\Windows\System32\taskhostw.exe)
[2025-06-27 12:58:07]  Suspicious process detected: msedge.exe (C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe)
[2025-06-27 12:58:07]  Suspicious process detected: rstmwservice.exe (C:\Windows\System32\DriverStore\FileRepository\iaahcic.inf_amd64_3de4831720bb2934\RstMwService.exe)
[2025-06-27 12:58:08]  Suspicious process detected: conhost.exe (C:\Windows\System32\conhost.exe)
[2025-06-27 12:58:08]  Suspicious process detected: svchost.exe (C:\Windows\System32\svchost.exe)
[2025-06-27 12:58:08]  Suspicious process detected: securityhealthsystray.exe (C:\Windows\System32\SecurityHealthSystray.exe)
[2025-06-27 12:58:08]  Suspicious process detected: wmiprvse.exe (C:\Windows\System32\wbem\WmiPrvSE.exe)
[2025-06-27 12:58:08]  Suspicious process detected: mictray64.exe (C:\Windows\System32\MicTray64.exe)
[2025-06-27 12:58:08]  Suspicious process detected: msedge.exe (C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe)
[2025-06-27 12:58:08]  Suspicious process detected: esif_uf.exe (C:\Windows\System32\DriverStore\FileRepository\dptf_cpu.inf_amd64_c2c5b0e17a28a48f\esif_uf.exe)
[2025-06-27 12:58:08]  Suspicious process detected: msedge.exe (C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe)
[2025-06-27 12:58:08]  Suspicious process detected: python.exe (C:\Users\USER\AppData\Local\Programs\Python\Python313\python.exe)
[2025-06-27 12:58:09]  Suspicious process detected: explorer.exe (C:\Windows\explorer.exe)
[2025-06-27 12:58:09]  Suspicious process detected: dashost.exe (C:\Windows\System32\dasHost.exe)
[2025-06-27 12:58:09]  Suspicious process detected: svchost.exe (C:\Windows\System32\svchost.exe)
[2025-06-27 12:58:09]  Suspicious process detected: runtimebroker.exe (C:\Windows\System32\RuntimeBroker.exe)
[2025-06-27 12:58:09]  Suspicious process detected: msedgewebview2.exe (C:\Program Files (x86)\Microsoft\EdgeWebView\Application\137.0.3296.93\msedgewebview2.exe)
[2025-06-27 12:58:09]  Suspicious process detected: nessusd.exe (C:\Program Files\Tenable\Nessus\nessusd.exe)
[2025-06-27 12:58:09]  Suspicious process detected: svchost.exe (C:\Windows\System32\svchost.exe)
[2025-06-27 12:58:09]  Suspicious process detected: widgets.exe (C:\Program Files\WindowsApps\MicrosoftWindows.Client.WebExperience_525.10401.30.0_x64__cw5n1h2txyewy\Dashboard\Widgets.exe)
[2025-06-27 12:58:10]  Suspicious process detected: searchhost.exe (C:\Windows\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\SearchHost.exe)
[2025-06-27 12:58:10]  Suspicious process detected: startmenuexperiencehost.exe (C:\Windows\SystemApps\Microsoft.Windows.StartMenuExperienceHost_cw5n1h2txyewy\StartMenuExperienceHost.exe)
[2025-06-27 12:58:10]  Suspicious process detected: widgetservice.exe (C:\Program Files\WindowsApps\Microsoft.WidgetsPlatformRuntime_1.6.9.0_x64__8wekyb3d8bbwe\WidgetService\WidgetService.exe)
[2025-06-27 12:58:10]  Suspicious process detected: wmiprvse.exe (C:\Windows\System32\wbem\WmiPrvSE.exe)
[2025-06-27 12:58:10]  Suspicious process detected: svchost.exe (C:\Windows\System32\svchost.exe)
[2025-06-27 12:58:10]  Suspicious process detected: msedgewebview2.exe (C:\Program Files (x86)\Microsoft\EdgeWebView\Application\137.0.3296.93\msedgewebview2.exe)
[2025-06-27 12:58:10]  Suspicious process detected: svchost.exe (C:\Windows\System32\svchost.exe)
[2025-06-27 12:58:10]  Suspicious process detected: msedgewebview2.exe (C:\Program Files (x86)\Microsoft\EdgeWebView\Application\137.0.3296.93\msedgewebview2.exe)
[2025-06-27 12:58:11]  Suspicious process detected: msedgewebview2.exe (C:\Program Files (x86)\Microsoft\EdgeWebView\Application\137.0.3296.93\msedgewebview2.exe)
[2025-06-27 12:58:11]  Suspicious process detected: msedgewebview2.exe (C:\Program Files (x86)\Microsoft\EdgeWebView\Application\137.0.3296.93\msedgewebview2.exe)
[2025-06-27 12:58:11]  Suspicious process detected: msedgewebview2.exe (C:\Program Files (x86)\Microsoft\EdgeWebView\Application\137.0.3296.93\msedgewebview2.exe)
[2025-06-27 12:58:11]  Suspicious process detected: adobecollabsync.exe (C:\Program Files\Adobe\Acrobat DC\Acrobat\AdobeCollabSync.exe)
[2025-06-27 12:58:11]  Suspicious process detected: dcshelper.exe (C:\ProgramData\DatacardService\DCSHelper.exe)
[2025-06-27 12:58:11]  Suspicious process detected: msedgewebview2.exe (C:\Program Files (x86)\Microsoft\EdgeWebView\Application\137.0.3296.93\msedgewebview2.exe)
[2025-06-27 12:58:11]  Suspicious process detected: svchost.exe (C:\Windows\System32\svchost.exe)
[2025-06-27 12:58:12]  Suspicious process detected: svchost.exe (C:\Windows\System32\svchost.exe)
[2025-06-27 12:58:12]  Suspicious process detected: lanwlanwwanswitchingserviceuwp.exe (C:\Windows\System32\DriverStore\FileRepository\hpqkbsoftwarecompnent.inf_amd64_a22c6a91e05f8cee\LanWlanWwanSwitchingServiceUWP.exe)
[2025-06-27 12:58:12]  Suspicious process detected: svchost.exe (C:\Windows\System32\svchost.exe)
[2025-06-27 12:58:12]  Suspicious process detected: msedgewebview2.exe (C:\Program Files (x86)\Microsoft\EdgeWebView\Application\137.0.3296.93\msedgewebview2.exe)
[2025-06-27 12:58:12]  Suspicious process detected: svchost.exe (C:\Windows\System32\svchost.exe)
[2025-06-27 12:58:12]  Suspicious process detected: synamonapp.exe (C:\Windows\System32\SynaMonApp.exe)
[2025-06-27 12:58:12]  Suspicious process detected: svchost.exe (C:\Windows\System32\svchost.exe)
[2025-06-27 12:58:12]  Suspicious process detected: runtimebroker.exe (C:\Windows\System32\RuntimeBroker.exe)
[2025-06-27 12:58:13]  Suspicious process detected: svchost.exe (C:\Windows\System32\svchost.exe)
[2025-06-27 12:58:13]  Suspicious process detected: svchost.exe (C:\Windows\System32\svchost.exe)
[2025-06-27 12:58:13]  Suspicious process detected: svchost.exe (C:\Windows\System32\svchost.exe)
[2025-06-27 12:58:13]  Suspicious process detected: msedgewebview2.exe (C:\Program Files (x86)\Microsoft\EdgeWebView\Application\137.0.3296.93\msedgewebview2.exe)
[2025-06-27 12:58:13]  Suspicious process detected: msedgewebview2.exe (C:\Program Files (x86)\Microsoft\EdgeWebView\Application\137.0.3296.93\msedgewebview2.exe)
[2025-06-27 12:58:13]  Suspicious process detected: igfxem.exe (C:\Windows\System32\DriverStore\FileRepository\cui_dch.inf_amd64_cbb03399d84fb105\igfxEM.exe)
[2025-06-27 12:58:13]  Suspicious process detected: msedgewebview2.exe (C:\Program Files (x86)\Microsoft\EdgeWebView\Application\137.0.3296.93\msedgewebview2.exe)
[2025-06-27 12:58:14]  Suspicious process detected: searchindexer.exe (C:\Windows\System32\SearchIndexer.exe)
[2025-06-27 12:58:14]  Suspicious process detected: sihost.exe (C:\Windows\System32\sihost.exe)
[2025-06-27 12:58:14]  Suspicious process detected: vmcompute.exe (C:\Windows\System32\vmcompute.exe)
[2025-06-27 12:58:14]  Suspicious process detected: syntphelper.exe (C:\Program Files\Synaptics\SynTP\SynTPHelper.exe)
[2025-06-27 12:58:14]  Suspicious process detected: crashpad_handler.exe (C:\Program Files\TeamViewer\crashpad_handler.exe)
[2025-06-27 12:58:14]  Suspicious process detected: svchost.exe (C:\Windows\System32\svchost.exe)
[2025-06-27 12:58:14]  Suspicious process detected: ouc.exe (C:\ProgramData\Safaricom Broadband\OnlineUpdate\ouc.exe)
[2025-06-27 12:58:15]  Suspicious process detected: svchost.exe (C:\Windows\System32\svchost.exe)
[2025-06-27 12:58:15]  Suspicious process detected: securityhealthservice.exe (C:\Windows\System32\SecurityHealthService.exe)
[2025-06-27 12:58:15]  Suspicious process detected: svchost.exe (C:\Windows\System32\svchost.exe)
[2025-06-27 12:58:15]  Suspicious process detected: svchost.exe (C:\Windows\System32\svchost.exe)
[2025-06-27 12:58:15]  Suspicious process detected: aggregatorhost.exe (C:\Windows\System32\AggregatorHost.exe)
[2025-06-27 12:58:15]  Suspicious process detected: msedgewebview2.exe (C:\Program Files (x86)\Microsoft\EdgeWebView\Application\137.0.3296.93\msedgewebview2.exe)
[2025-06-27 12:58:15]  Suspicious process detected: msedgewebview2.exe (C:\Program Files (x86)\Microsoft\EdgeWebView\Application\137.0.3296.93\msedgewebview2.exe)
[2025-06-27 12:58:15]  Suspicious process detected: msedgewebview2.exe (C:\Program Files (x86)\Microsoft\EdgeWebView\Application\137.0.3296.93\msedgewebview2.exe)
[2025-06-27 12:58:16]  Suspicious process detected: svchost.exe (C:\Windows\System32\svchost.exe)
[2025-06-27 12:58:16]  Suspicious process detected: msedgewebview2.exe (C:\Program Files (x86)\Microsoft\EdgeWebView\Application\137.0.3296.93\msedgewebview2.exe)
[2025-06-27 12:58:16]  Suspicious process detected: svchost.exe (C:\Windows\System32\svchost.exe)
[2025-06-27 12:58:16]  Suspicious process detected: svchost.exe (C:\Windows\System32\svchost.exe)
[2025-06-27 12:58:16]  Suspicious process detected: msedgewebview2.exe (C:\Program Files (x86)\Microsoft\EdgeWebView\Application\137.0.3296.93\msedgewebview2.exe)
[2025-06-27 12:58:16]  Suspicious process detected: nissrv.exe (C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.25050.5-0\NisSrv.exe)
[2025-06-27 12:58:16]  Suspicious process detected: zwebview2agent.exe (C:\Users\USER\AppData\Roaming\Zoom\bin\zWebview2Agent.exe)
[2025-06-27 12:58:16]  Suspicious process detected: msedge.exe (C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe)
[2025-06-27 12:58:17]  Suspicious process detected: svchost.exe (C:\Windows\System32\svchost.exe)
[2025-06-27 12:58:17]  Suspicious process detected: msedgewebview2.exe (C:\Program Files (x86)\Microsoft\EdgeWebView\Application\137.0.3296.93\msedgewebview2.exe)
[2025-06-27 12:58:17]  Suspicious process detected: python.exe (C:\Users\USER\Documents\reuben\keyloggerHunterAI\.venv\Scripts\python.exe)
[2025-06-27 12:58:17]  Suspicious process detected: svchost.exe (C:\Windows\System32\svchost.exe)
[2025-06-27 12:58:17]  Suspicious process detected: svchost.exe (C:\Windows\System32\svchost.exe)
[2025-06-27 12:58:17]  Suspicious process detected: msedgewebview2.exe (C:\Program Files (x86)\Microsoft\EdgeWebView\Application\137.0.3296.93\msedgewebview2.exe)
[2025-06-27 12:58:17]  Suspicious process detected: svchost.exe (C:\Windows\System32\svchost.exe)
[2025-06-27 12:58:17]  Suspicious process detected: svchost.exe (C:\Windows\System32\svchost.exe)
[2025-06-27 12:58:18]  Suspicious process detected: msedge.exe (C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe)
[2025-06-27 12:58:18]  Suspicious process detected: msedge.exe (C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe)
[2025-06-27 12:58:18]  Suspicious process detected: runtimebroker.exe (C:\Windows\System32\RuntimeBroker.exe)
[2025-06-27 12:58:18]  Suspicious process detected: applicationframehost.exe (C:\Windows\System32\ApplicationFrameHost.exe)
[2025-06-27 12:58:18]  Suspicious process detected: wlanext.exe (C:\Windows\System32\wlanext.exe)
[2025-06-27 12:58:18]  Suspicious process detected: svchost.exe (C:\Windows\System32\svchost.exe)
[2025-06-27 12:58:18]  Suspicious process detected: code.exe (C:\Users\USER\AppData\Local\Programs\Microsoft VS Code\Code.exe)
[2025-06-27 12:58:18]  Suspicious process detected: taskhostw.exe (C:\Windows\System32\taskhostw.exe)
[2025-06-27 12:58:19]  Suspicious process detected: systemsettings.exe (C:\Windows\ImmersiveControlPanel\SystemSettings.exe)
[2025-06-27 12:58:19]  Suspicious process detected: svchost.exe (C:\Windows\System32\svchost.exe)
[2025-06-27 12:58:19]  Suspicious process detected: code.exe (C:\Users\USER\AppData\Local\Programs\Microsoft VS Code\Code.exe)
[2025-06-27 12:58:19]  Suspicious process detected: msedge.exe (C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe)
[2025-06-27 12:58:19]  Suspicious process detected: msedgewebview2.exe (C:\Program Files (x86)\Microsoft\EdgeWebView\Application\137.0.3296.93\msedgewebview2.exe)
[2025-06-27 12:58:19]  Suspicious process detected: powershell.exe (C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe)
[2025-06-27 12:58:19]  Suspicious process detected: svchost.exe (C:\Windows\System32\svchost.exe)
[2025-06-27 12:58:19]  Suspicious process detected: msedge.exe (C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe)
[2025-06-27 12:58:19]  Suspicious process detected: runtimebroker.exe (C:\Windows\System32\RuntimeBroker.exe)
[2025-06-27 12:58:19]  Suspicious process detected: windowspackagemanagerserver.exe (C:\Program Files\WindowsApps\Microsoft.DesktopAppInstaller_1.25.390.0_x64__8wekyb3d8bbwe\WindowsPackageManagerServer.exe)
[2025-06-27 12:58:20]  Suspicious process detected: zoom.exe (C:\Users\USER\AppData\Roaming\Zoom\bin\Zoom.exe)
[2025-06-27 12:58:20]  Suspicious process detected: svchost.exe (C:\Windows\System32\svchost.exe)
[2025-06-27 12:58:20]  Suspicious process detected: shellexperiencehost.exe (C:\Windows\SystemApps\ShellExperienceHost_cw5n1h2txyewy\ShellExperienceHost.exe)
[2025-06-27 12:58:20]  Suspicious process detected: svchost.exe (C:\Windows\System32\svchost.exe)
[2025-06-27 12:58:20]  Suspicious process detected: msedge.exe (C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe)
[2025-06-27 12:58:20]  Suspicious process detected: code.exe (C:\Users\USER\AppData\Local\Programs\Microsoft VS Code\Code.exe)
[2025-06-27 12:58:20]  Suspicious process detected: msedge.exe (C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe)
[2025-06-27 12:58:20]  Suspicious process detected: svchost.exe (C:\Windows\System32\svchost.exe)
[2025-06-27 12:58:20]  Suspicious process detected: whatsapp.exe (C:\Program Files\WindowsApps\5319275A.WhatsAppDesktop_2.2524.4.0_x64__cv1g1gvanyjgm\WhatsApp.exe)
[2025-06-27 12:58:20]  Suspicious process detected: officeclicktorun.exe (C:\Program Files\Common Files\microsoft shared\ClickToRun\OfficeClickToRun.exe)
[2025-06-27 12:58:21]  Suspicious process detected: svchost.exe (C:\Windows\System32\svchost.exe)
[2025-06-27 12:58:21]  Suspicious process detected: svchost.exe (C:\Windows\System32\svchost.exe)
[2025-06-27 12:58:21]  Suspicious process detected: code.exe (C:\Users\USER\AppData\Local\Programs\Microsoft VS Code\Code.exe)
[2025-06-27 12:58:21]  Suspicious process detected: runtimebroker.exe (C:\Windows\System32\RuntimeBroker.exe)
[2025-06-27 12:58:21]  Suspicious process detected: svchost.exe (C:\Windows\System32\svchost.exe)
[2025-06-27 12:58:21]  Suspicious process detected: code.exe (C:\Users\USER\AppData\Local\Programs\Microsoft VS Code\Code.exe)
[2025-06-27 12:58:21]  Suspicious process detected: snippingtool.exe (C:\Program Files\WindowsApps\Microsoft.ScreenSketch_11.2503.29.0_x64__8wekyb3d8bbwe\SnippingTool\SnippingTool.exe)
[2025-06-27 12:58:21]  Suspicious process detected: powershell.exe (C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe)
[2025-06-27 12:58:22]  Suspicious process detected: ngciso.exe (C:\Windows\System32\NgcIso.exe)
[2025-06-27 12:58:22]  Suspicious process detected: svchost.exe (C:\Windows\System32\svchost.exe)
[2025-06-27 12:58:22]  Suspicious process detected: msedgewebview2.exe (C:\Program Files (x86)\Microsoft\EdgeWebView\Application\137.0.3296.93\msedgewebview2.exe)
[2025-06-27 12:58:22]  Suspicious process detected: powershell.exe (C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe)
[2025-06-27 12:58:22]  Suspicious process detected: code.exe (C:\Users\USER\AppData\Local\Programs\Microsoft VS Code\Code.exe)
[2025-06-27 12:58:22]  Suspicious process detected: code.exe (C:\Users\USER\AppData\Local\Programs\Microsoft VS Code\Code.exe)
[2025-06-27 12:58:22]  Suspicious process detected: msedge.exe (C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe)
[2025-06-27 12:58:22]  Suspicious process detected: conhost.exe (C:\Windows\System32\conhost.exe)
[2025-06-27 12:58:22]  Suspicious process detected: searchprotocolhost.exe (C:\Windows\System32\SearchProtocolHost.exe)
[2025-06-27 12:58:22]  Suspicious process detected: searchfilterhost.exe (C:\Windows\System32\SearchFilterHost.exe)
[2025-06-27 12:58:23]  Suspicious process detected: shellhost.exe (C:\Windows\System32\ShellHost.exe)
[2025-06-27 12:58:23]  Suspicious process detected: code.exe (C:\Users\USER\AppData\Local\Programs\Microsoft VS Code\Code.exe)
[2025-06-27 12:58:23]  Suspicious process detected: conhost.exe (C:\Windows\System32\conhost.exe)
[2025-06-27 12:58:23]  Suspicious process detected: conhost.exe (C:\Windows\System32\conhost.exe)
[2025-06-27 12:58:23]  Suspicious process detected: code.exe (C:\Users\USER\AppData\Local\Programs\Microsoft VS Code\Code.exe)
